"model","resolution","iteration","pa_ratio","dist_order","seed","cv_structure","orig_pr_auc","orig_roc_auc","n","pr_auc"
"3arc-Iteration0-PA1:3.25DO:0-Seed1046","3 arc-second",0,"1:3.25","0",1046,"classic",0.963624338624339,0.978260869565217,58,0.534073036969407
"3arc-Iteration0-PA1:3.5DO:0-Seed1019","3 arc-second",0,"1:3.5","0",1019,"classic",0.92734281212485,0.927857142857143,58,0.543630279375723
"3arc-Iteration0-PA1:3.5DO:0-Seed1020","3 arc-second",0,"1:3.5","0",1020,"classic",0.902564992248039,0.967142857142857,58,0.506399031518764
"3arc-Iteration0-PA1:3.5DO:0-Seed1021","3 arc-second",0,"1:3.5","0",1021,"classic",0.954288766788767,0.965714285714286,58,0.612254357888841
"3arc-Iteration0-PA1:3.75DO:0-Seed1047","3 arc-second",0,"1:3.75","0",1047,"classic",0.930945486302629,0.961640211640212,58,0.528814841058448
"3arc-Iteration0-PA1:3.75DO:0-Seed1048","3 arc-second",0,"1:3.75","0",1048,"classic",0.960710313046242,0.977762803234501,58,0.497528521345644
"3arc-Iteration0-PA1:3.75DO:0-Seed1049","3 arc-second",0,"1:3.75","0",1049,"classic",0.905454534518574,0.955026455026455,58,0.637884850412684
"3arc-Iteration0-PA1:3.75DO:0-Seed1050","3 arc-second",0,"1:3.75","0",1050,"classic",0.884758836645026,0.882275132275132,58,0.49517009909397
"3arc-Iteration0-PA1:3.75DO:0-Seed1051","3 arc-second",0,"1:3.75","0",1051,"classic",0.980680868838764,0.993386243386243,58,0.596289100199632
"3arc-Iteration0-PA1:3DO:0-Seed1007","3 arc-second",0,"1:3","0",1007,"classic",0.921837182994844,0.942691029900332,58,0.50047790881887
"3arc-Iteration0-PA1:3DO:0-Seed1008","3 arc-second",0,"1:3","0",1008,"classic",0.963624338624339,0.976744186046512,58,0.620692284032687
"3arc-Iteration0-PA1:3DO:0-Seed1009","3 arc-second",0,"1:3","0",1009,"classic",0.989769754055468,0.996677740863787,58,0.527146104816698
"3arc-Iteration0-PA1:4DO:0-Seed1010","3 arc-second",0,"1:4","0",1010,"classic",0.864831352121268,0.93483709273183,58,0.521614849273844
"3arc-Iteration0-PA1:4DO:0-Seed1011","3 arc-second",0,"1:4","0",1011,"classic",0.94697862308499,0.982456140350877,58,0.439267473297701
"3arc-Iteration0-PA1:4DO:0-Seed1012","3 arc-second",0,"1:4","0",1012,"classic",0.957346574993634,0.974937343358396,58,0.510089422566436
"3arc-Iteration1-PA1:1DO:0-Seed1001","3 arc-second",1,"1:1","0",1001,"classic",0.978654382360417,0.98,58,0.595297348439275
"3arc-Iteration1-PA1:1DO:0-Seed1002","3 arc-second",1,"1:1","0",1002,"classic",0.887534739635401,0.927407407407407,58,0.62619325002359
"3arc-Iteration1-PA1:1DO:0-Seed1003","3 arc-second",1,"1:1","0",1003,"classic",0.861820330772453,0.930123456790123,58,0.538577625606416
"3arc-Iteration1-PA1:1DO:0-Seed1013","3 arc-second",1,"1:1","0",1013,"classic",0.909687864051703,0.915555555555556,58,0.482408656968012
"3arc-Iteration1-PA1:1DO:0-Seed1014","3 arc-second",1,"1:1","0",1014,"classic",0.939434139676161,0.95283950617284,58,0.612857773053858
"3arc-Iteration1-PA1:1DO:0-Seed1015","3 arc-second",1,"1:1","0",1015,"classic",0.941190690761322,0.94962962962963,58,0.627366236950795
"3arc-Iteration1-PA1:1DO:0-Seed1016","3 arc-second",1,"1:1","0",1016,"classic",0.956322111516122,0.961728395061728,58,0.51009851530468
"3arc-Iteration1-PA1:1DO:0-Seed1017","3 arc-second",1,"1:1","0",1017,"classic",0.904005087700297,0.92641975308642,58,0.45930725753912
"3arc-Iteration1-PA1:1DO:0-Seed1018","3 arc-second",1,"1:1","0",1018,"classic",0.934682127627453,0.944691358024691,58,0.578267814127238
"3arc-Iteration1-PA1:1DO:0-Seed1019","3 arc-second",1,"1:1","0",1019,"classic",0.844810664228886,0.9,58,0.519353331580731
"3arc-Iteration1-PA1:1DO:0-Seed1020","3 arc-second",1,"1:1","0",1020,"classic",0.875532499364906,0.906172839506173,58,0.62376251746984
"3arc-Iteration1-PA1:1DO:0-Seed1021","3 arc-second",1,"1:1","0",1021,"classic",0.789978260237755,0.883950617283951,58,0.450954759417922
"3arc-Iteration1-PA1:1DO:0-Seed1022","3 arc-second",1,"1:1","0",1022,"classic",0.96202238199876,0.963703703703704,58,0.5855232888945
"3arc-Iteration1-PA1:2DO:0-Seed1004","3 arc-second",1,"1:2","0",1004,"classic",0.829746631045216,0.937484737484737,58,0.684056612373271
"3arc-Iteration1-PA1:2DO:0-Seed1005","3 arc-second",1,"1:2","0",1005,"classic",0.810390582424836,0.918437118437118,58,0.709172633816876
"3arc-Iteration1-PA1:2DO:0-Seed1006","3 arc-second",1,"1:2","0",1006,"classic",0.724147387275242,0.86007326007326,58,0.548961674919691
"3arc-Iteration1-PA1:3DO:0-Seed1007","3 arc-second",1,"1:3","0",1007,"classic",0.869404659009142,0.966585563665856,58,0.625242015676044
"3arc-Iteration1-PA1:3DO:0-Seed1008","3 arc-second",1,"1:3","0",1008,"classic",0.676786586534159,0.916463909164639,58,0.599726323675279
"3arc-Iteration1-PA1:3DO:0-Seed1009","3 arc-second",1,"1:3","0",1009,"classic",0.887906233244447,0.960178426601784,58,0.648654544692506
"3arc-Iteration1-PA1:4DO:0-Seed1010","3 arc-second",1,"1:4","0",1010,"classic",0.62031307727946,0.870673952641166,58,0.631748441869116
"3arc-Iteration1-PA1:4DO:0-Seed1011","3 arc-second",1,"1:4","0",1011,"classic",0.777709777880838,0.923132969034608,58,0.58721525958887
"3arc-Iteration1-PA1:4DO:0-Seed1012","3 arc-second",1,"1:4","0",1012,"classic",0.709388116962757,0.942319368548877,58,0.647242925714636
